12124	0	0	144934
12125	0	0	1105109
12126	0	0	141990
12127	0	0	1059437
12128	0	0	1056258
12129	0	0	1059627
12130	0	0	1056965
12131	0	0	1054571
12132	0	0	1057171
12133	0	0	1053275
12134	0	0	1058944
12135	0	0	1626551
12136	0	0	1045257
12137	0	0	140479
12138	0	0	141084
12139	0	0	137541
12140	0	0	1033648
12141	0	0	163012
12142	0	0	1167200
12143	0	0	190421
12144	0	0	153526
12145	0	0	139956
12146	0	0	144834
12147	0	0	1083001
12148	0	0	139346
12149	0	0	136006
12150	0	0	137143
12151	0	0	1019117
12152	0	0	1027459
12153	0	0	138073
12154	0	0	136381
12155	0	0	136744
12156	0	0	1023814
12157	0	0	998651
12158	0	0	1000890
12159	0	0	999322
12160	0	0	1001570
12161	0	0	996599
12162	0	0	1002649
12163	0	0	1013157
12164	0	0	1006744
12165	0	0	1007216
12166	0	0	149778
12167	0	0	1049772
12168	0	0	143453
12169	0	0	139448
12170	0	0	139466
12171	0	0	138113
12172	0	0	1172891
12173	0	0	1195862
12174	0	0	1003327
12175	0	0	1032243
12176	0	0	162964
12177	0	0	138327
12178	0	0	1229869
12179	0	0	180325
12180	0	0	143640
12181	0	0	1024524
12182	0	0	1005681
12183	0	0	1082418
12184	0	0	1168186
12185	0	0	151449
12186	0	0	139044
12187	0	0	1050340
12188	0	0	1012677
12189	0	0	1006678
12190	0	0	1042951
12191	0	0	141401
12192	0	0	136895
12193	0	0	1004950
12194	0	0	1011635
12195	0	0	1063989
12196	0	0	1002157
12197	0	0	995937
12198	0	0	137726
12199	0	0	143942
12200	0	0	137336
12201	0	0	1002976
12202	0	0	1007349
12203	0	0	1014194
12204	0	0	1011816
12205	0	0	138617
12206	0	0	1002105
12207	0	0	1006820
12208	0	0	140440
12209	0	0	137015
12210	0	0	1012375
12211	0	0	1045728
12212	0	0	1236530
12213	0	0	1269608
12214	0	0	1068981
12215	0	0	1006675
12216	0	0	1012245
12217	0	0	1086051
12218	0	0	1175040
12219	0	0	1246056
12220	0	0	1051242
12221	0	0	1108475
12222	0	0	1132532
12223	0	0	1137229
12224	0	0	1538363
12225	0	0	1160443
12226	0	0	1059890
12227	0	0	1055904
12228	0	0	1056022
12229	0	0	1096571
12230	0	0	1073699
12231	0	0	1051673
12232	0	0	1058902
12233	0	0	1058125
12234	0	0	1084389
12235	0	0	150651
12236	0	0	1087538
12237	0	0	1640027
12238	0	0	1104338
12239	0	0	1209617
12240	0	0	1084125
12241	0	0	1034543
12242	0	0	1043516
12243	0	0	1026165
12244	0	0	1019882
12245	0	0	1072896
12246	0	0	1019196
12247	0	0	1003843
12248	0	0	1021762
12249	0	0	1094942
12250	0	0	1105961
12251	0	0	1047028
12252	0	0	1039914
12253	0	0	1073134
12254	0	0	1254367
12255	0	0	1864240
12256	0	0	2168704
12257	0	0	1151974
12258	0	0	1100823
12259	0	0	1086549
12260	0	0	1093634
12261	0	0	1136046
12262	0	0	1164078
12263	0	0	1785962
12264	0	0	1210707
12265	0	0	1115623
12266	0	0	1125883
12267	0	0	1161521
12268	0	0	1089475
12269	0	0	1083633
12270	0	0	1104226
12271	0	0	1159313
12272	0	0	1157520
12273	0	0	1124076
12274	0	0	1138931
12275	0	0	1152836
12276	0	0	1141998
12277	0	0	1613758
12278	0	0	1164867
12279	0	0	1093655
12280	0	0	1067645
12281	0	0	1064750
12282	0	0	1062559
12283	0	0	1068788
12284	0	0	1066657
12285	0	0	1068667
12286	0	0	1078885
12287	0	0	1073826
12288	0	0	1108563
12289	0	0	1081282
12290	0	0	1083146
12291	0	0	1080499
12292	0	0	1089297
12293	0	0	1088030
12294	0	0	1083427
12295	0	0	1339763
12296	0	0	1307657
12297	0	0	1230747
12298	0	0	1076561
12299	0	0	1108351
12300	0	0	1050890
12301	0	0	1072381
12302	0	0	1027099
12303	0	0	1037731
12304	0	0	1029568
12305	0	0	1003154
12306	0	0	1001628
12307	0	0	1024047
12308	0	0	1081384
12309	0	0	1454378
12310	0	0	1200230
12311	0	0	1068567
12312	0	0	1081789
12313	0	0	1024769
12314	0	0	1053299
12315	0	0	1456077
12316	0	0	1150333
12317	0	0	1175862
12318	0	0	1139100
12319	0	0	1094939
12320	0	0	1032222
12321	0	0	1021251
12322	0	0	1003707
12323	0	0	1010130
12324	0	0	1017945
12325	0	0	998978
12326	0	0	140636
12327	0	0	1004578
12328	0	0	1023887
12329	0	0	1015678
12330	0	0	1005448
12331	0	0	138905
12332	0	0	137638
12333	0	0	1026676
12334	0	0	1040001
12335	0	0	143894
12336	0	0	140863
12337	0	0	140292
12338	0	0	140908
12339	0	0	141083
12340	0	0	146209
12341	0	0	1610455
12342	0	0	1066343
12343	0	0	142869
12344	0	0	1013327
12345	0	0	1958129
12346	0	0	1131151
12347	0	0	1098321
12348	0	0	151631
12349	0	0	150576
12350	0	0	151426
12351	0	0	151205
12352	0	0	150522
12353	0	0	152516
12354	0	0	1099817
12355	0	0	152607
12356	0	0	1098517
12357	0	0	1095879
12358	0	0	1133288
12359	0	0	1165852
12360	0	0	1122753
12361	0	0	1117388
12362	0	0	1132789
12363	0	0	1088396
12364	0	0	1095664
12365	0	0	1087229
12366	0	0	1090687
12367	0	0	1105002
12368	0	0	1089411
12369	0	0	1071653
12370	0	0	1370983
12371	0	0	1095589
12372	0	0	1067044
12373	0	0	151686
12374	0	0	1096471
12375	0	0	146705
12376	0	0	148449
12377	0	0	142265
12378	0	0	1056403
12379	0	0	1137598
12380	0	0	147321
12381	0	0	1056886
12382	0	0	1054417
12383	0	0	1153878
12384	0	0	1057167
12385	0	0	1058521
12386	0	0	148267
12387	0	0	1075310
12388	0	0	1061377
12389	0	0	1060706
12390	0	0	1072127
12391	0	0	1071066
12392	0	0	1325870
12393	0	0	1276858
12394	0	0	208041
12395	0	0	149709
12396	0	0	1187824
12397	0	0	219416
12398	0	0	147642
12399	0	0	155409
12400	0	0	145834
12401	0	0	1175678
12402	0	0	1064678
12403	0	0	1084576
12404	0	0	1043310
12405	0	0	1011356
12406	0	0	1005164
12407	0	0	1003976
12408	0	0	1036063
12409	0	0	1008618
12410	0	0	998025
12411	0	0	997028
12412	0	0	1000425
12413	0	0	997116
12414	0	0	1002126
12415	0	0	995858
12416	0	0	142851
12417	0	0	1002396
12418	0	0	1036565
12419	0	0	1094848
12420	0	0	1059449
12421	0	0	1038774
12422	0	0	1061876
12423	0	0	1049194
12424	0	0	1176690
12425	0	0	1127782
12426	0	0	147034
12427	0	0	141509
12428	0	0	139633
12429	0	0	139294
12430	0	0	138977
12431	0	0	139264
12432	0	0	138596
12433	0	0	1121579
12434	0	0	1080435
12435	0	0	1054190
12436	0	0	147375
12437	0	0	145807
12438	0	0	1054955
12439	0	0	1058216
12440	0	0	146807
12441	0	0	149781
12442	0	0	145689
12443	0	0	148512
12444	0	0	1060576
12445	0	0	147418
12446	0	0	150392
12447	0	0	144221
12448	0	0	150706
12449	0	0	1066512
12450	0	0	156690
12451	0	0	144807
12452	0	0	1242680
12453	0	0	1294768
12454	0	0	1071332
12455	0	0	149809
12456	0	0	1059231
12457	0	0	148234
12458	0	0	1055650
12459	0	0	146856
12460	0	0	1057406
12461	0	0	144683
12462	0	0	150005
12463	0	0	1065517
12464	0	0	146339
12465	0	0	1058461
12466	0	0	1052872
12467	0	0	1064330
12468	0	0	1052743
12469	0	0	146185
12470	0	0	148989
12471	0	0	146723
12472	0	0	147956
12473	0	0	1058334
12474	0	0	1065883
12475	0	0	150316
12476	0	0	148409
12477	0	0	144913
12478	0	0	150358
12479	0	0	1064194
12480	0	0	1047387
12481	0	0	1002417
12482	0	0	140385
12483	0	0	1004774
12484	0	0	150749
12485	0	0	144900
12486	0	0	139623
12487	0	0	998621
12488	0	0	1005155
12489	0	0	1010271
12490	0	0	1004526
12491	0	0	1002000
12492	0	0	1021439
12493	0	0	1301741
12494	0	0	177647
12495	0	0	172856
12496	0	0	151193
12497	0	0	1088456
12498	0	0	1091596
12499	0	0	1052181
12500	0	0	1033878
12501	0	0	1133645
12502	0	0	1429837
12503	0	0	1037045
12504	0	0	1003314
12505	0	0	1044290
12506	0	0	1002426
12507	0	0	1051259
12508	0	0	145224
12509	0	0	1024760
12510	0	0	999736
12511	0	0	1004360
12512	0	0	1002356
12513	0	0	999147
12514	0	0	140633
12515	0	0	146964
12516	0	0	141174
12517	0	0	1011347
12518	0	0	1015261
12519	0	0	1004118
12520	0	0	1007313
12521	0	0	1073711
12522	0	0	1083261
12523	0	0	1189961
12524	0	0	1427948
12525	0	0	1094371
12526	0	0	1038626
12527	0	0	145453
12528	0	0	1080885
12529	0	0	147748
12530	0	0	1008996
12531	0	0	999264
12532	0	0	141168
12533	0	0	139793
12534	0	0	140688
12535	0	0	996828
12536	0	0	1001341
12537	0	0	997188
12538	0	0	998745
12539	0	0	998639
12540	0	0	1007476
12541	0	0	144607
12542	0	0	140863
12543	0	0	140687
12544	0	0	140672
12545	0	0	140388
12546	0	0	140231
12547	0	0	140569
12548	0	0	1019634
12549	0	0	1009132
12550	0	0	1008914
12551	0	0	1019873
12552	0	0	1082203
12553	0	0	1174433
12554	0	0	1017491
12555	0	0	1001008
12556	0	0	1031690
12557	0	0	1011090
12558	0	0	999102
12559	0	0	996563
12560	0	0	997805
12561	0	0	999431
12562	0	0	997346
12563	0	0	998989
12564	0	0	143169
12565	0	0	1001223
12566	0	0	1010770
12567	0	0	1007569
12568	0	0	1051190
12569	0	0	154432
12570	0	0	1052099
12571	0	0	1116625
12572	0	0	143855
12573	0	0	1371766
12574	0	0	1500748
12575	0	0	1058890
12576	0	0	1082838
12577	0	0	1130357
12578	0	0	1107509
12579	0	0	155726
12580	0	0	154336
12581	0	0	154448
12582	0	0	1097705
12583	0	0	1095314
12584	0	0	160166
12585	0	0	154934
12586	0	0	154499
12587	0	0	154167
12588	0	0	154415
12589	0	0	153066
12590	0	0	1096822
12591	0	0	155859
12592	0	0	153976
12593	0	0	154991
12594	0	0	1128244
12595	0	0	153982
12596	0	0	1092766
12597	0	0	1096924
12598	0	0	1107638
12599	0	0	157953
12600	0	0	162475
12601	0	0	1076271
12602	0	0	157198
12603	0	0	152713
12604	0	0	152465
12605	0	0	165741
12606	0	0	142002
12607	0	0	166471
12608	0	0	164798
12609	0	0	1372928
12610	0	0	142486
12611	0	0	1007210
12612	0	0	1015249
12613	0	0	142782
12614	0	0	1015131
12615	0	0	146239
12616	0	0	1274281
12617	0	0	157566
12618	0	0	1049337
12619	0	0	1010145
12620	0	0	1040723
12621	0	0	1005130
12622	0	0	142628
12623	0	0	141044
12624	0	0	998150
12625	0	0	142217
12626	0	0	140606
12627	0	0	999618
12628	0	0	998388
12629	0	0	995529
12630	0	0	1361483
12631	0	0	1024128
12632	0	0	1011338
12633	0	0	144943
12634	0	0	141703
12635	0	0	1046227
12636	0	0	1001093
12637	0	0	1007132
12638	0	0	1249505
12639	0	0	1035317
12640	0	0	1218333
12641	0	0	151293
12642	0	0	141703
12643	0	0	1012520
12644	0	0	1004269
12645	0	0	1024195
12646	0	0	1009525
12647	0	0	1023113
12648	0	0	1046795
12649	0	0	155856
12650	0	0	1007150
12651	0	0	995671
12652	0	0	997738
12653	0	0	1009087
12654	0	0	145411
12655	0	0	1013236
12656	0	0	1008002
12657	0	0	144027
12658	0	0	1010411
12659	0	0	143927
12660	0	0	141129
12661	0	0	143589
12662	0	0	142090
12663	0	0	141975
12664	0	0	142422
12665	0	0	141050
12666	0	0	146877
12667	0	0	145327
12668	0	0	1341271
12669	0	0	164741
12670	0	0	152770
12671	0	0	1895513
12672	0	0	164493
12673	0	0	1105069
12674	0	0	1039660
12675	0	0	1273794
12676	0	0	1312524
12677	0	0	159694
12678	0	0	1070725
12679	0	0	157675
12680	0	0	156838
12681	0	0	155052
12682	0	0	160498
12683	0	0	1167542
12684	0	0	1117742
12685	0	0	1105320
12686	0	0	1103755
12687	0	0	1041763
12688	0	0	1084681
12689	0	0	1101113
12690	0	0	1107545
12691	0	0	1105955
12692	0	0	157736
12693	0	0	1099823
12694	0	0	1095882
12695	0	0	157062
12696	0	0	1100536
12697	0	0	1076691
12698	0	0	154121
12699	0	0	180822
12700	0	0	153943
12701	0	0	175978
12702	0	0	154732
12703	0	0	159355
12704	0	0	1169413
12705	0	0	1127443
12706	0	0	1127957
12707	0	0	169314
12708	0	0	1125850
12709	0	0	180369
12710	0	0	1130081
12711	0	0	1156759
12712	0	0	1149816
12713	0	0	1158436
12714	0	0	1389953
12715	0	0	155022
12716	0	0	1054828
12717	0	0	1082448
12718	0	0	153737
12719	0	0	152716
12720	0	0	1139949
12721	0	0	1097514
12722	0	0	1139133
12723	0	0	1221050
12724	0	0	176909
12725	0	0	155442
12726	0	0	1164985
12727	0	0	1099881
12728	0	0	156324
12729	0	0	156334
12730	0	0	1103706
12731	0	0	157010
12732	0	0	1099454
12733	0	0	157083
12734	0	0	1094891
12735	0	0	1053387
12736	0	0	1020043
12737	0	0	145961
12738	0	0	144199
12739	0	0	144613
12740	0	0	1020891
12741	0	0	145738
12742	0	0	166507
12743	0	0	144746
12744	0	0	145441
12745	0	0	142440
12746	0	0	146692
12747	0	0	1033137
12748	0	0	146862
12749	0	0	145378
12750	0	0	144326
12751	0	0	1046985
12752	0	0	149748
12753	0	0	145076
12754	0	0	150803
12755	0	0	146197
12756	0	0	1437708
12757	0	0	1067627
12758	0	0	145653
12759	0	0	145626
12760	0	0	1015050
12761	0	0	1044474
12762	0	0	147642
12763	0	0	148639
12764	0	0	1115273
12765	0	0	1112063
12766	0	0	1093869
12767	0	0	1021580
12768	0	0	147868
12769	0	0	997799
12770	0	0	145741
12771	0	0	1003734
12772	0	0	1020914
12773	0	0	1010471
12774	0	0	998977
12775	0	0	1023699
12776	0	0	144263
12777	0	0	146306
12778	0	0	142951
12779	0	0	143722
12780	0	0	1014152
12781	0	0	1120664
12782	0	0	155013
12783	0	0	144915
12784	0	0	146684
12785	0	0	143480
12786	0	0	146046
12787	0	0	145647
12788	0	0	146720
12789	0	0	1172157
12790	0	0	1016313
12791	0	0	995747
12792	0	0	147297
12793	0	0	143855
12794	0	0	143247
12795	0	0	145822
12796	0	0	996530
12797	0	0	152867
12798	0	0	143655
12799	0	0	143861
12800	0	0	142990
12801	0	0	142984
12802	0	0	143764
12803	0	0	145076
12804	0	0	143840
12805	0	0	147246
12806	0	0	1007485
12807	0	0	143831
12808	0	0	146330
12809	0	0	143474
12810	0	0	153042
12811	0	0	151976
12812	0	0	1004644
12813	0	0	1000546
12814	0	0	144780
12815	0	0	143918
12816	0	0	143773
12817	0	0	143976
12818	0	0	143852
12819	0	0	1000141
12820	0	0	145408
12821	0	0	146614
12822	0	0	143404
12823	0	0	146103
12824	0	0	144112
12825	0	0	144903
12826	0	0	151863
12827	0	0	1028979
12828	0	0	156198
12829	0	0	145952
12830	0	0	143722
12831	0	0	143679
12832	0	0	144230
12833	0	0	146152
12834	0	0	143438
12835	0	0	143311
12836	0	0	146430
12837	0	0	148288
12838	0	0	1516122
12839	0	0	607108
12840	0	0	1214211
12841	0	0	1005617
12842	0	0	144293
12843	0	0	1031309
12844	0	0	999470
12845	0	0	1005149
12846	0	0	144175
12847	0	0	144120
12848	0	0	1004094
12849	0	0	1005968
12850	0	0	144976
12851	0	0	1025579
12852	0	0	145242
12853	0	0	1012384
12854	0	0	146109
12855	0	0	143317
12856	0	0	1004738
12857	0	0	145278
12858	0	0	147010
12859	0	0	146021
12860	0	0	1053296
12861	0	0	157968
12862	0	0	1158433
12863	0	0	1257172
12864	0	0	199640
12865	0	0	196354
12866	0	0	220650
12867	0	0	168892
12868	0	0	235607
12869	0	0	144360
12870	0	0	144571
12871	0	0	144429
12872	0	0	144601
12873	0	0	144196
12874	0	0	144743
12875	0	0	143779
12876	0	0	146762
12877	0	0	144251
12878	0	0	145886
12879	0	0	1131590
12880	0	0	147194
12881	0	0	148763
12882	0	0	1032433
12883	0	0	152655
12884	0	0	149434
12885	0	0	148953
12886	0	0	160371
12887	0	0	164336
12888	0	0	1130955
12889	0	0	158295
12890	0	0	157243
12891	0	0	1095837
12892	0	0	1095172
12893	0	0	158513
12894	0	0	159135
12895	0	0	157588
12896	0	0	157799
12897	0	0	1100349
12898	0	0	158881
12899	0	0	157860
12900	0	0	157908
12901	0	0	161166
12902	0	0	156832
12903	0	0	1101808
12904	0	0	155022
12905	0	0	158498
12906	0	0	154040
12907	0	0	153680
12908	0	0	1098856
12909	0	0	157110
12910	0	0	155034
12911	0	0	156403
12912	0	0	1097351
12913	0	0	1087513
12914	0	0	1095066
12915	0	0	153822
12916	0	0	1037544
12917	0	0	1101760
12918	0	0	1607637
12919	0	0	1106853
12920	0	0	1023899
12921	0	0	1001020
12922	0	0	996445
12923	0	0	1004995
12924	0	0	996922
12925	0	0	999652
12926	0	0	999794
12927	0	0	1014614
12928	0	0	999513
12929	0	0	146445
12930	0	0	144680
12931	0	0	145181
12932	0	0	145191
12933	0	0	145161
12934	0	0	1028695
12935	0	0	150346
12936	0	0	1106216
12937	0	0	1091004
12938	0	0	1030750
12939	0	0	1048004
12940	0	0	149527
12941	0	0	144804
12942	0	0	999485
12943	0	0	148657
12944	0	0	162009
12945	0	0	145955
12946	0	0	144607
12947	0	0	1010443
12948	0	0	1003544
12949	0	0	1002426
12950	0	0	996732
12951	0	0	148119
12952	0	0	1006083
12953	0	0	146197
12954	0	0	145747
12955	0	0	1023331
12956	0	0	147234
12957	0	0	148536
12958	0	0	1012224
12959	0	0	1005076
12960	0	0	1019903
12961	0	0	1018296
12962	0	0	1039509
12963	0	0	1210581
12964	0	0	1300160
12965	0	0	1027779
12966	0	0	1862851
12967	0	0	1101310
12968	0	0	226594
12969	0	0	182769
12970	0	0	1204813
12971	0	0	1048036
12972	0	0	1007875
12973	0	0	1005545
12974	0	0	999709
12975	0	0	1000993
12976	0	0	1019743
12977	0	0	1008449
12978	0	0	1005844
12979	0	0	1450565
12980	0	0	1045616
12981	0	0	1012019
12982	0	0	1131460
12983	0	0	1084174
12984	0	0	1004263
12985	0	0	1021242
12986	0	0	1009948
12987	0	0	998790
12988	0	0	1031373
12989	0	0	998210
12990	0	0	995439
12991	0	0	1006633
12992	0	0	145985
12993	0	0	145650
12994	0	0	144997
12995	0	0	995656
12996	0	0	145958
12997	0	0	145653
12998	0	0	1012251
12999	0	0	1004018
13000	0	0	1001761
13001	0	0	1016893
13002	0	0	1052050
13003	0	0	1088955
13004	0	0	1463290
13005	0	0	1145860
13006	0	0	1010637
13007	0	0	1332519
13008	0	0	1112377
13009	0	0	996913
13010	0	0	1003810
13011	0	0	1011755
13012	0	0	1018640
13013	0	0	1011643
13014	0	0	1010386
13015	0	0	1006068
13016	0	0	1003574
13017	0	0	998470
13018	0	0	996723
13019	0	0	997436
13020	0	0	146895
13021	0	0	997427
13022	0	0	996796
13023	0	0	996535
13024	0	0	998385
13025	0	0	996191
13026	0	0	1002205
13027	0	0	1002979
13028	0	0	1006932
13029	0	0	1005037
13030	0	0	1005992
13031	0	0	1005584
13032	0	0	1003351
13033	0	0	1007425
13034	0	0	1028646
13035	0	0	1008123
13036	0	0	1002257
13037	0	0	1034588
13038	0	0	1002093
13039	0	0	146363
13040	0	0	996236
13041	0	0	996031
13042	0	0	1196146
13043	0	0	211223
13044	0	0	1167634
13045	0	0	1383064
13046	0	0	1095029
13047	0	0	159809
13048	0	0	159646
13049	0	0	1100276
13050	0	0	1093219
13051	0	0	1072792
13052	0	0	1089592
13053	0	0	1083763
13054	0	0	1092385
13055	0	0	1079861
13056	0	0	1038161
13057	0	0	1066956
13058	0	0	205064
13059	0	0	153350
13060	0	0	153650
13061	0	0	1441023
13062	0	0	1223042
13063	0	0	1072012
13064	0	0	1014850
13065	0	0	1168606
13066	0	0	1187531
13067	0	0	1242472
13068	0	0	1002780
13069	0	0	998953
13070	0	0	996698
13071	0	0	146490
13072	0	0	146076
13073	0	0	146309
13074	0	0	995375
13075	0	0	996481
13076	0	0	146928
13077	0	0	996013
13078	0	0	146530
13079	0	0	145565
13080	0	0	994187
13081	0	0	146765
13082	0	0	995317
13083	0	0	146726
13084	0	0	146137
13085	0	0	995574
13086	0	0	147140
13087	0	0	146448
13088	0	0	146608
13089	0	0	145801
13090	0	0	145868
13091	0	0	154291
13092	0	0	1008056
13093	0	0	148987
13094	0	0	152181
13095	0	0	145804
13096	0	0	1014200
13097	0	0	148590
13098	0	0	146212
13099	0	0	1013194
13100	0	0	1035214
13101	0	0	1002302
13102	0	0	1004194
13103	0	0	147454
13104	0	0	146212
13105	0	0	146306
13106	0	0	995994
13107	0	0	996714
13108	0	0	1001598
13109	0	0	997436
13110	0	0	996801
13111	0	0	1015280
13112	0	0	1016848
13113	0	0	1007938
13114	0	0	147974
13115	0	0	1061939
13116	0	0	157935
13117	0	0	146674
13118	0	0	148503
13119	0	0	151876
13120	0	0	146732
13121	0	0	146593
13122	0	0	147349
13123	0	0	151616
13124	0	0	147010
13125	0	0	146798
13126	0	0	153967
13127	0	0	150452
13128	0	0	1221709
13129	0	0	211870
13130	0	0	152030
13131	0	0	1154707
13132	0	0	150458
13133	0	0	146735
13134	0	0	151362
13135	0	0	147345
13136	0	0	147732
13137	0	0	146605
13138	0	0	155780
13139	0	0	157669
13140	0	0	1070912
13141	0	0	1009522
13142	0	0	1002447
13143	0	0	1005777
13144	0	0	1001305
13145	0	0	997602
13146	0	0	148578
13147	0	0	1004046
13148	0	0	1001945
13149	0	0	1006476
13150	0	0	1027982
13151	0	0	195709
13152	0	0	164959
13153	0	0	1041566
13154	0	0	168211
13155	0	0	197079
13156	0	0	149845
13157	0	0	1104060
13158	0	0	156884
13159	0	0	149310
13160	0	0	157255
13161	0	0	158286
13162	0	0	1131991
13163	0	0	355927
13164	0	0	345023
13165	0	0	330909
13166	0	0	1119304
13167	0	0	1068573
13168	0	0	161456
13169	0	0	158915
13170	0	0	157696
13171	0	0	148059
13172	0	0	1040711
13173	0	0	150612
13174	0	0	152030
13175	0	0	147741
13176	0	0	1006796
13177	0	0	148675
13178	0	0	1008201
13179	0	0	996508
13180	0	0	998608
13181	0	0	1003269
13182	0	0	1005330
13183	0	0	1005527
13184	0	0	1014089
13185	0	0	1006307
13186	0	0	1003218
13187	0	0	1025032
13188	0	0	157920
13189	0	0	150313
13190	0	0	148440
13191	0	0	154381
13192	0	0	150377
13193	0	0	1034531
13194	0	0	151658
13195	0	0	1288612
13196	0	0	169377
13197	0	0	1126784
13198	0	0	151755
13199	0	0	1019193
13200	0	0	1060214
13201	0	0	1010386
13202	0	0	999137
13203	0	0	1006355
13204	0	0	1001849
13205	0	0	151012
13206	0	0	1002317
13207	0	0	148518
13208	0	0	1003326
13209	0	0	998566
13210	0	0	1010561
13211	0	0	150298
13212	0	0	148914
13213	0	0	148409
13214	0	0	148455
13215	0	0	154118
13216	0	0	147569
13217	0	0	1013511
13218	0	0	149083
13219	0	0	1008893
13220	0	0	155874
13221	0	0	150198
13222	0	0	1077341
13223	0	0	1172628
13224	0	0	191896
13225	0	0	1065524
13226	0	0	158331
13227	0	0	1003644
13228	0	0	150857
13229	0	0	148222
13230	0	0	148373
13231	0	0	148313
13232	0	0	1039496
13233	0	0	1025745
13234	0	0	150232
13235	0	0	148675
13236	0	0	148131
13237	0	0	1007243
13238	0	0	152686
13239	0	0	1000911
13240	0	0	996264
13241	0	0	148657
13242	0	0	155850
13243	0	0	148095
13244	0	0	996399
13245	0	0	1104163
13246	0	0	1100772
13247	0	0	169568
13248	0	0	148718
13249	0	0	148107
13250	0	0	149443
13251	0	0	1054674
13252	0	0	155790
13253	0	0	148905
13254	0	0	1011997
13255	0	0	153175
13256	0	0	148228
13257	0	0	149775
13258	0	0	1053982
13259	0	0	1557617
13260	0	0	448075
13261	0	0	334799
13262	0	0	1108409
13263	0	0	165869
13264	0	0	1107868
13265	0	0	1126869
13266	0	0	1109234
13267	0	0	1093914
13268	0	0	1093117
13269	0	0	1096595
13270	0	0	1094836
13271	0	0	1097825
13272	0	0	1208534
13273	0	0	155931
13274	0	0	1002867
13275	0	0	995964
13276	0	0	1025359
13277	0	0	1009791
13278	0	0	1003626
13279	0	0	1020660
13280	0	0	150334
13281	0	0	148176
13282	0	0	1019674
13283	0	0	151431
13284	0	0	1074729
13285	0	0	1350112
13286	0	0	1114390
13287	0	0	155270
13288	0	0	1018356
13289	0	0	154170
13290	0	0	1028565
13291	0	0	999932
13292	0	0	999839
13293	0	0	998579
13294	0	0	996354
13295	0	0	150630
13296	0	0	148569
13297	0	0	148654
13298	0	0	1006219
13299	0	0	997436
13300	0	0	149207
13301	0	0	148394
13302	0	0	148261
13303	0	0	151822
13304	0	0	1023850
13305	0	0	156001
13306	0	0	148968
13307	0	0	148878
13308	0	0	1012544
13309	0	0	1003100
13310	0	0	1018401
13311	0	0	1080107
13312	0	0	1057116
13313	0	0	1154733
13314	0	0	1013336
13315	0	0	152526
13316	0	0	148491
13317	0	0	1042243
13318	0	0	169112
13319	0	0	1160467
13320	0	0	154741
13321	0	0	149150
13322	0	0	148911
13323	0	0	149126
13324	0	0	149053
13325	0	0	149331
13326	0	0	178103
13327	0	0	1060552
13328	0	0	155460
13329	0	0	149207
13330	0	0	148881
13331	0	0	148488
13332	0	0	1047735
13333	0	0	154834
13334	0	0	1031865
13335	0	0	153275
13336	0	0	152368
13337	0	0	1043513
13338	0	0	150512
13339	0	0	149065
13340	0	0	1005617
13341	0	0	1005155
13342	0	0	1007781
13343	0	0	1207033
13344	0	0	1134973
13345	0	0	152867
13346	0	0	1086770
13347	0	0	159144
13348	0	0	151574
13349	0	0	149603
13350	0	0	150138
13351	0	0	148960
13352	0	0	149548
13353	0	0	149089
13354	0	0	149552
13355	0	0	1028692
13356	0	0	996293
13357	0	0	150328
13358	0	0	151704
13359	0	0	149286
13360	0	0	1025609
13361	0	0	997805
13362	0	0	995762
13363	0	0	995052
13364	0	0	1059848
13365	0	0	151132
13366	0	0	1013158
13367	0	0	1007231
13368	0	0	150247
13369	0	0	159655
13370	0	0	1012617
13371	0	0	1003453
13372	0	0	1002649
13373	0	0	157019
13374	0	0	152583
13375	0	0	1005566
13376	0	0	1002840
13377	0	0	150697
13378	0	0	1076307
13379	0	0	157385
13380	0	0	1147653
13381	0	0	160353
13382	0	0	1051464
13383	0	0	1031391
13384	0	0	1000410
13385	0	0	160836
13386	0	0	149376
13387	0	0	150244
13388	0	0	1024122
13389	0	0	212964
13390	0	0	1004985
13391	0	0	155300
13392	0	0	149854
13393	0	0	999195
13394	0	0	1082947
13395	0	0	150607
13396	0	0	154254
13397	0	0	1007219
13398	0	0	1009592
13399	0	0	1011100
13400	0	0	154299
13401	0	0	1005623
13402	0	0	152302
13403	0	0	150310
13404	0	0	151278
13405	0	0	152918
13406	0	0	150712
13407	0	0	1045066
13408	0	0	156768
13409	0	0	155049
13410	0	0	155324
13411	0	0	1372805
13412	0	0	160407
13413	0	0	1029692
13414	0	0	151513
13415	0	0	150618
13416	0	0	150126
13417	0	0	149518
13418	0	0	150386
13419	0	0	150558
13420	0	0	149802
13421	0	0	149836
13422	0	0	150933
13423	0	0	150688
13424	0	0	149975
13425	0	0	1004151
13426	0	0	159543
13427	0	0	149736
13428	0	0	1088036
13429	0	0	1037846
13430	0	0	1514076
13431	0	0	1656365
13432	0	0	1266514
13433	0	0	1002625
13434	0	0	996581
13435	0	0	1001595
13436	0	0	997361
13437	0	0	995420
13438	0	0	997306
13439	0	0	175228
13440	0	0	997768
13441	0	0	997808
13442	0	0	998823
13443	0	0	150755
13444	0	0	1001069
13445	0	0	996747
13446	0	0	151501
13447	0	0	1015615
13448	0	0	1013124
13449	0	0	1002852
13450	0	0	1034153
13451	0	0	1096496
13452	0	0	158640
13453	0	0	1038738
13454	0	0	996998
13455	0	0	1005599
